Facility ID,Facility Name,State,Region,Hospital Ownership,Hospital Type,Experience_Star,Readmission_Rate,HAI_SIR_Avg,MSPB,Quality,Value_Score,Focus_Flag
440049,METHODIST HOSPITALS OF MEMPHIS,TN,South,Voluntary non-profit - Church,Acute Care Hospitals,2.0,15.3,0.47750000000000004,1.03,61.81018448700547,60.00988785146162,Low value (bottom 20%)
450565,PALO PINTO GENERAL HOSPITAL,TX,South,Government - Hospital District or Authority,Acute Care Hospitals,3.0,15.1,,0.96,57.631578947368425,60.03289473684211,Low value (bottom 20%)
190133,ALLEN PARISH HOSPITAL,LA,South,Government - Hospital District or Authority,Acute Care Hospitals,,14.6,,1.03,61.8421052631579,60.0408788962698,Low value (bottom 20%)
450347,HUNTSVILLE MEMORIAL HOSPITAL,TX,South,Voluntary non-profit - Private,Acute Care Hospitals,3.0,15.4,0.5156666666666666,1.13,67.84639487927076,60.041057415283866,Low value (bottom 20%)
100157,LAKELAND REGIONAL MEDICAL CENTER,FL,South,Voluntary non-profit - Private,Acute Care Hospitals,3.0,16.7,0.9338333333333333,1.0,60.04256103486989,60.04256103486989,Low value (bottom 20%)
310115,AHS HOSPITAL CORP,NJ,Northeast,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.0,0.0,1.09,65.52631578947368,60.1158860453887,Low value (bottom 20%)
450369,CHILDRESS REGIONAL MEDICAL CENTER,TX,South,Government - Hospital District or Authority,Acute Care Hospitals,,14.5,,1.05,63.1578947368421,60.15037593984962,Low value (bottom 20%)
300029,PORTSMOUTH REGIONAL HOSPITAL,NH,Northeast,Proprietary,Acute Care Hospitals,2.0,15.4,0.4748,1.02,61.385160609259536,60.181530009077974,Low value (bottom 20%)
100038,MEMORIAL REGIONAL HOSPITAL,FL,South,Government - Hospital District or Authority,Acute Care Hospitals,3.0,16.6,0.5128333333333334,1.04,62.59747985053368,60.189884471667,Low value (bottom 20%)
180149,TJ HEALTH COLUMBIA,KY,South,Government - Hospital District or Authority,Acute Care Hospitals,,15.0,,0.94,56.57894736842105,60.19036954087346,Low value (bottom 20%)
140252,NORTHWEST COMMUNITY HOSPITAL 1,IL,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.7,0.446,1.0,60.21414567938471,60.21414567938471,Low value (bottom 20%)
100212,MARION COMMUNTIY HOSPITAL,FL,South,Proprietary,Acute Care Hospitals,3.0,17.0,0.2764,1.03,62.03161916251948,60.22487297331988,Low value (bottom 20%)
140048,ADVOCATE TRINITY HOSPITAL,IL,Midwest,Voluntary non-profit - Church,Acute Care Hospitals,2.0,16.0,0.8962000000000001,0.94,56.63524857990248,60.25026444670477,Low value (bottom 20%)
420080,NOVANT HEALTH HILTON HEAD MEDICAL CENTER,SC,South,Voluntary non-profit - Other,Acute Care Hospitals,2.0,15.4,0.4595,1.02,61.46207208565827,60.25693341731203,Low value (bottom 20%)
390267,FORBES HOSPITAL,PA,Northeast,Voluntary non-profit - Private,Acute Care Hospitals,3.0,16.5,0.7032,1.03,62.07912330970694,60.27099350456984,Low value (bottom 20%)
360098,LAKE HEALTH,OH,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,3.0,16.5,0.9386666666666666,1.01,60.89545736356172,60.292532043130414,Low value (bottom 20%)
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,TN,South,Voluntary non-profit - Private,Acute Care Hospitals,,14.9,,0.96,57.89473684210525,60.307017543859644,Low value (bottom 20%)
100232,HCA FLORIDA PUTNAM HOSPITAL,FL,South,Proprietary,Acute Care Hospitals,2.0,16.1,0.07333333333333333,1.0,60.33311550126509,60.33311550126509,Low value (bottom 20%)
150044,BAPTIST HEALTH FLOYD,IN,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,3.0,15.0,0.7968,1.13,68.1875534107475,60.34296762013054,Low value (bottom 20%)
190312,OUR LADY OF THE ANGELS HOSPITAL,LA,South,Voluntary non-profit - Private,Acute Care Hospitals,4.0,15.6,0.512,1.22,73.65430050771629,60.372377465341216,Low value (bottom 20%)
190088,SPRINGHILL MEDICAL CENTER,LA,South,Voluntary non-profit - Private,Acute Care Hospitals,,14.8,,0.98,59.21052631578946,60.4189044038668,Low value (bottom 20%)
320084,ROOSEVELT GENERAL HOSPITAL,NM,West,Government - Hospital District or Authority,Acute Care Hospitals,,14.8,,0.98,59.21052631578946,60.4189044038668,Low value (bottom 20%)
450833,ENNIS REGIONAL MEDICAL CENTER,TX,South,Proprietary,Acute Care Hospitals,,14.8,,0.98,59.21052631578946,60.4189044038668,Low value (bottom 20%)
450147,DE TAR HOSPITAL NAVARRO,TX,South,Proprietary,Acute Care Hospitals,3.0,14.5,0.8526,1.16,70.10003518825717,60.43106481746308,Low value (bottom 20%)
150042,GOOD SAMARITAN HOSPITAL,IN,Midwest,Voluntary non-profit - Other,Acute Care Hospitals,3.0,14.2,1.108,1.16,70.13195596440958,60.4585827279393,Low value (bottom 20%)
110107,ATRIUM HEALTH NAVICENT THE MEDICAL CENTER,GA,South,Government - Hospital District or Authority,Acute Care Hospitals,2.0,15.0,0.8786666666666666,1.01,61.10935169825231,60.504308612131,Low value (bottom 20%)
220036,BOSTON MEDICAL CENTER-BRIGHTON,MA,Northeast,Proprietary,Acute Care Hospitals,3.0,16.4,0.3792,1.06,64.14643341879054,60.51550322527409,Low value (bottom 20%)
440018,SYCAMORE SHOALS HOSPITAL,TN,South,Voluntary non-profit - Private,Acute Care Hospitals,3.0,15.0,1.118,1.1,66.57291509576233,60.520831905238474,Low value (bottom 20%)
140053,ST JOHNS HOSPITAL,IL,Midwest,Voluntary non-profit - Church,Acute Care Hospitals,2.0,14.9,0.48,1.05,63.552003217212075,60.52571734972578,Low value (bottom 20%)
450668,SIERRA MEDICAL CENTER,TX,South,Proprietary,Acute Care Hospitals,2.0,14.7,0.5198,1.06,64.22912582315388,60.593514927503655,Low value (bottom 20%)
320018,MEMORIAL MEDICAL CENTER,NM,West,Proprietary,Acute Care Hospitals,2.0,15.4,0.2678,1.03,62.425727642889456,60.60750256591209,Low value (bottom 20%)
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,NV,West,Proprietary,Acute Care Hospitals,2.0,14.6,0.34,1.08,65.57155783441412,60.71440540223529,Low value (bottom 20%)
190014,OCHSNER ST MARY,LA,South,Voluntary non-profit - Private,Acute Care Hospitals,3.0,15.4,0.0,1.16,70.43859649122807,60.72292800967937,Low value (bottom 20%)
260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,MO,Midwest,Proprietary,Acute Care Hospitals,2.0,15.8,0.2574,1.0,60.723621374352795,60.723621374352795,Low value (bottom 20%)
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,LA,South,Voluntary non-profit - Private,Acute Care Hospitals,3.0,16.4,0.33166666666666667,1.06,64.38537844132777,60.740923057856385,Low value (bottom 20%)
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,TX,South,Physician,Acute Care Hospitals,3.0,15.4,0.4744,1.12,68.05383803347911,60.762355387034916,Low value (bottom 20%)
230269,"BEAUMONT HOSPITAL, TROY",MI,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.2,0.8868333333333335,0.99,60.19110574909098,60.799096716253516,Low value (bottom 20%)
450827,KELL WEST REGIONAL HOSPITAL,TX,South,Proprietary,Acute Care Hospitals,,14.4,,1.06,64.4736842105263,60.82423038728896,Low value (bottom 20%)
360159,ADENA REGIONAL MEDICAL CENTER,OH,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,2.0,14.7,1.0751666666666668,1.01,61.437356524070445,60.82906586541628,Low value (bottom 20%)
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,NV,West,Proprietary,Acute Care Hospitals,3.0,16.0,0.1745,1.1,66.9298245614035,60.84529505582137,Low value (bottom 20%)
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,VA,South,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.1,0.3594,1.04,63.28105363695772,60.847166958613194,Low value (bottom 20%)
110028,PIEDMONT AUGUSTA HOSPITAL,GA,South,Government - Hospital District or Authority,Acute Care Hospitals,2.0,15.0,0.6845,1.02,62.08540692705977,60.86804600692135,Low value (bottom 20%)
260214,BELTON REGIONAL MEDICAL CENTER,MO,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,2.0,16.2,0.0,0.99,60.26315789473684,60.87187666135035,Low value (bottom 20%)
330013,ALBANY MEDICAL CENTER HOSPITAL,NY,Northeast,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.3,0.6543333333333333,1.0,60.921262085490696,60.921262085490696,Low value (bottom 20%)
230254,ASCENSION PROVIDENCE ROCHESTER HOSPITAL,MI,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.2,0.7346,1.0,60.9563665611019,60.9563665611019,Low value (bottom 20%)
310076,COOPERMAN BARNABAS MEDICAL CENTER,NJ,Northeast,Voluntary non-profit - Private,Acute Care Hospitals,3.0,15.9,0.8435,1.05,64.00542904539286,60.95755147180272,Low value (bottom 20%)
100049,HCA FLORIDA HIGHLANDS HOSPITAL,FL,South,Proprietary,Acute Care Hospitals,2.0,15.9,0.0,1.01,61.57894736842105,60.96925482021886,Low value (bottom 20%)
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,IN,Midwest,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.2,0.599,1.01,61.63801337153773,61.02773601142349,Low value (bottom 20%)
360175,CLINTON MEMORIAL HOSPITAL,OH,Midwest,Government - Local,Acute Care Hospitals,2.0,15.0,0.161,1.06,64.71698587442819,61.05376025889451,Low value (bottom 20%)
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,NY,Northeast,Government - Local,Acute Care Hospitals,2.0,15.1,0.6796,1.01,61.671442215854825,61.06083387708399,Low value (bottom 20%)
150035,NORTHWEST HEALTH - PORTER,IN,Midwest,Proprietary,Acute Care Hospitals,2.0,14.9,0.3646,1.05,64.13210677122606,61.0781969249772,Low value (bottom 20%)
450669,MEDICAL CITY LEWISVILLE,TX,South,Voluntary non-profit - Private,Acute Care Hospitals,3.0,15.4,0.645,1.1,67.19624993716383,61.0874999428762,Low value (bottom 20%)
440072,DYERSBURG REGIONAL MEDICAL CENTER,TN,South,Proprietary,Acute Care Hospitals,3.0,15.2,0.4525,1.13,69.04111999195698,61.098336276068125,Low value (bottom 20%)
420085,GRAND STRAND REGIONAL MEDICAL CENTER,SC,South,Proprietary,Acute Care Hospitals,2.0,15.8,0.6628,0.96,58.68571859448048,61.1309568692505,Low value (bottom 20%)
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,NJ,Northeast,Voluntary non-profit - Private,Acute Care Hospitals,3.0,15.5,0.9126666666666666,1.07,65.41212151678145,61.1328238474593,Low value (bottom 20%)
330221,WYCKOFF HEIGHTS MEDICAL CENTER,NY,Northeast,Voluntary non-profit - Private,Acute Care Hospitals,2.0,15.1,0.543,1.02,62.35811592017293,61.13540776487542,Low value (bottom 20%)
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,TX,South,Voluntary non-profit - Private,Acute Care Hospitals,3.0,16.0,0.8390000000000001,1.04,63.589453576635,61.143705362149035,Low value (bottom 20%)
